Occupation,Code,Vulnerability_Median_2024,Vulnerability_p05_2024,Vulnerability_p95_2024,Vulnerability_Median_2025,Vulnerability_p05_2025,Vulnerability_p95_2025,Vulnerability_Median_2026,Vulnerability_p05_2026,Vulnerability_p95_2026,Vulnerability_Median_2027,Vulnerability_p05_2027,Vulnerability_p95_2027,Vulnerability_Median_2028,Vulnerability_p05_2028,Vulnerability_p95_2028,Vulnerability_Median_2029,Vulnerability_p05_2029,Vulnerability_p95_2029,Vulnerability_Median_2030,Vulnerability_p05_2030,Vulnerability_p95_2030,Vulnerability_Median_2031,Vulnerability_p05_2031,Vulnerability_p95_2031,Vulnerability_Median_2032,Vulnerability_p05_2032,Vulnerability_p95_2032,Vulnerability_Median_2033,Vulnerability_p05_2033,Vulnerability_p95_2033,Vulnerability_Median_2034,Vulnerability_p05_2034,Vulnerability_p95_2034,Vulnerability_Median_2035,Vulnerability_p05_2035,Vulnerability_p95_2035,Country,Capacity_Score,Adoption_Multiplier,Adjusted_Vulnerability_Median_2024,Adjusted_Vulnerability_p05_2024,Adjusted_Vulnerability_p95_2024,Adjusted_Vulnerability_Median_2025,Adjusted_Vulnerability_p05_2025,Adjusted_Vulnerability_p95_2025,Adjusted_Vulnerability_Median_2026,Adjusted_Vulnerability_p05_2026,Adjusted_Vulnerability_p95_2026,Adjusted_Vulnerability_Median_2027,Adjusted_Vulnerability_p05_2027,Adjusted_Vulnerability_p95_2027,Adjusted_Vulnerability_Median_2028,Adjusted_Vulnerability_p05_2028,Adjusted_Vulnerability_p95_2028,Adjusted_Vulnerability_Median_2029,Adjusted_Vulnerability_p05_2029,Adjusted_Vulnerability_p95_2029,Adjusted_Vulnerability_Median_2030,Adjusted_Vulnerability_p05_2030,Adjusted_Vulnerability_p95_2030,Adjusted_Vulnerability_Median_2031,Adjusted_Vulnerability_p05_2031,Adjusted_Vulnerability_p95_2031,Adjusted_Vulnerability_Median_2032,Adjusted_Vulnerability_p05_2032,Adjusted_Vulnerability_p95_2032,Adjusted_Vulnerability_Median_2033,Adjusted_Vulnerability_p05_2033,Adjusted_Vulnerability_p95_2033,Adjusted_Vulnerability_Median_2034,Adjusted_Vulnerability_p05_2034,Adjusted_Vulnerability_p95_2034,Adjusted_Vulnerability_Median_2035,Adjusted_Vulnerability_p05_2035,Adjusted_Vulnerability_p95_2035
Avionics Technicians,49-2091.00,0.6119497674418606,0.6119497674418606,0.6119497674418606,0.6618369767441861,0.6492804707174119,0.6618369767441861,0.6901625441860465,0.6585277918604652,0.6901625441860465,0.6867117314651162,0.6867117314651162,0.6867117314651162,0.6832781728077906,0.6832781728077906,0.6832781728077906,0.6798617819437517,0.6798617819437517,0.6798617819437517,0.676462473034033,0.676462473034033,0.676462473034033,0.6730801606688627,0.6730801606688627,0.6730801606688627,0.6697147598655184,0.6697147598655184,0.6697147598655184,0.6663661860661908,0.6663661860661908,0.6663661860661908,0.6630343551358598,0.6630343551358598,0.6630343551358598,0.6597191833601805,0.6597191833601805,0.6597191833601805,India,0.5231498010636668,0.9346859838242358,0.6119497674418606,0.6119497674418606,0.6119497674418606,0.6618369767441861,0.6492804707174119,0.6618369767441861,0.6901625441860465,0.6585277918604652,0.6901625441860465,0.6867117314651162,0.6867117314651162,0.6867117314651162,0.6832781728077906,0.6832781728077906,0.6832781728077906,0.6798617819437517,0.6798617819437517,0.6798617819437517,0.676462473034033,0.676462473034033,0.676462473034033,0.6730801606688627,0.6730801606688627,0.6730801606688627,0.6730801606688627,0.6730801606688627,0.6730801606688627,0.6697147598655184,0.6697147598655184,0.6697147598655184,0.6663661860661908,0.6663661860661908,0.6663661860661908,0.6630343551358598,0.6630343551358598,0.6630343551358598
Baggage Porters and Bellhops,39-6011.00,0.5658010000000001,0.5658010000000001,0.5658010000000001,0.6109300000000001,0.6013584645781442,0.6109300000000001,0.6078753500000001,0.6078753500000001,0.6078753500000001,0.6048359732500002,0.6048359732500002,0.6048359732500002,0.60181179338375,0.60181179338375,0.60181179338375,0.5988027344168313,0.5988027344168313,0.5988027344168313,0.5958087207447472,0.5958087207447472,0.5958087207447472,0.5928296771410234,0.5928296771410234,0.5928296771410234,0.5898655287553183,0.5898655287553183,0.5898655287553183,0.5869162011115417,0.5869162011115417,0.5869162011115417,0.583981620105984,0.583981620105984,0.583981620105984,0.5810617120054541,0.5810617120054541,0.5810617120054541,India,0.5231498010636668,0.9346859838242358,0.5658010000000001,0.5658010000000001,0.5658010000000001,0.6109300000000001,0.6013584645781442,0.6109300000000001,0.6078753500000001,0.6078753500000001,0.6078753500000001,0.6048359732500002,0.6048359732500002,0.6048359732500002,0.60181179338375,0.60181179338375,0.60181179338375,0.5988027344168313,0.5988027344168313,0.5988027344168313,0.5958087207447472,0.5958087207447472,0.5958087207447472,0.5928296771410234,0.5928296771410234,0.5928296771410234,0.5928296771410234,0.5928296771410234,0.5928296771410234,0.5898655287553183,0.5898655287553183,0.5898655287553183,0.5869162011115417,0.5869162011115417,0.5869162011115417,0.583981620105984,0.583981620105984,0.583981620105984
Bailiffs,33-3011.00,0.6204052325581395,0.6204052325581395,0.6204052325581395,0.6698895348837208,0.6581055190971978,0.6698895348837208,0.6665400872093024,0.6665400872093024,0.6665400872093024,0.6632073867732557,0.6632073867732557,0.6632073867732557,0.6598913498393895,0.6598913498393895,0.6598913498393895,0.6565918930901925,0.6565918930901925,0.6565918930901925,0.6533089336247416,0.6533089336247416,0.6533089336247416,0.6500423889566178,0.6500423889566178,0.6500423889566178,0.6467921770118348,0.6467921770118348,0.6467921770118348,0.6435582161267756,0.6435582161267756,0.6435582161267756,0.6403404250461417,0.6403404250461417,0.6403404250461417,0.637138722920911,0.637138722920911,0.637138722920911,India,0.5231498010636668,0.9346859838242358,0.6204052325581395,0.6204052325581395,0.6204052325581395,0.6698895348837208,0.6581055190971978,0.6698895348837208,0.6665400872093024,0.6665400872093024,0.6665400872093024,0.6632073867732557,0.6632073867732557,0.6632073867732557,0.6598913498393895,0.6598913498393895,0.6598913498393895,0.6565918930901925,0.6565918930901925,0.6565918930901925,0.6533089336247416,0.6533089336247416,0.6533089336247416,0.6500423889566178,0.6500423889566178,0.6500423889566178,0.6500423889566178,0.6500423889566178,0.6500423889566178,0.6467921770118348,0.6467921770118348,0.6467921770118348,0.6435582161267756,0.6435582161267756,0.6435582161267756,0.6403404250461417,0.6403404250461417,0.6403404250461417
Bakers,51-3011.00,0.4638244186046512,0.4638244186046512,0.4638244186046512,0.4975,0.4880613285932576,0.4985457351878591,0.5214438651162792,0.497242933961302,0.5214438651162792,0.5188366457906978,0.5188366457906978,0.5188366457906978,0.5162424625617442,0.5162424625617442,0.5162424625617442,0.5136612502489355,0.5136612502489355,0.5136612502489355,0.5110929439976909,0.5110929439976909,0.5110929439976909,0.5085374792777023,0.5085374792777023,0.5085374792777023,0.5059947918813139,0.5059947918813139,0.5059947918813139,0.5034648179219072,0.5034648179219072,0.5034648179219072,0.5009474938322978,0.5009474938322978,0.5009474938322978,0.4984427563631362,0.4984427563631362,0.4984427563631362,India,0.5231498010636668,0.9346859838242358,0.4638244186046512,0.4638244186046512,0.4638244186046512,0.4975,0.4880613285932576,0.4985457351878591,0.5214438651162792,0.497242933961302,0.5214438651162792,0.5188366457906978,0.5188366457906978,0.5188366457906978,0.5162424625617442,0.5162424625617442,0.5162424625617442,0.5136612502489355,0.5136612502489355,0.5136612502489355,0.5110929439976909,0.5110929439976909,0.5110929439976909,0.5085374792777023,0.5085374792777023,0.5085374792777023,0.5085374792777023,0.5085374792777023,0.5085374792777023,0.5059947918813139,0.5059947918813139,0.5059947918813139,0.5034648179219072,0.5034648179219072,0.5034648179219072,0.5009474938322978,0.5009474938322978,0.5009474938322978
Barbers,39-5011.00,0.51604,0.51604,0.51604,0.5572,0.5466330673521314,0.5572,0.5544140000000001,0.5544140000000001,0.5544140000000001,0.5516419300000001,0.5516419300000001,0.5516419300000001,0.54888372035,0.54888372035,0.54888372035,0.5461393017482501,0.5461393017482501,0.5461393017482501,0.5434086052395088,0.5434086052395088,0.5434086052395088,0.5406915622133113,0.5406915622133113,0.5406915622133113,0.5379881044022446,0.5379881044022446,0.5379881044022446,0.5352981638802334,0.5352981638802334,0.5352981638802334,0.5326216730608323,0.5326216730608323,0.5326216730608323,0.5299585646955282,0.5299585646955282,0.5299585646955282,India,0.5231498010636668,0.9346859838242358,0.51604,0.51604,0.51604,0.5572,0.5466330673521314,0.5572,0.5544140000000001,0.5544140000000001,0.5544140000000001,0.5516419300000001,0.5516419300000001,0.5516419300000001,0.54888372035,0.54888372035,0.54888372035,0.5461393017482501,0.5461393017482501,0.5461393017482501,0.5434086052395088,0.5434086052395088,0.5434086052395088,0.5406915622133113,0.5406915622133113,0.5406915622133113,0.5406915622133113,0.5406915622133113,0.5406915622133113,0.5379881044022446,0.5379881044022446,0.5379881044022446,0.5352981638802334,0.5352981638802334,0.5352981638802334,0.5326216730608323,0.5326216730608323,0.5326216730608323
Baristas,35-3023.01,0.5074679069767442,0.5074679069767442,0.5074679069767442,0.5479441860465116,0.539359459177731,0.5479441860465116,0.5452044651162791,0.5452044651162791,0.5452044651162791,0.5424784427906977,0.5424784427906977,0.5424784427906977,0.5397660505767441,0.5397660505767441,0.5397660505767441,0.5370672203238605,0.5370672203238605,0.5370672203238605,0.5343818842222411,0.5343818842222411,0.5343818842222411,0.5317099748011299,0.5317099748011299,0.5317099748011299,0.5290514249271242,0.5290514249271242,0.5290514249271242,0.5264061678024886,0.5264061678024886,0.5264061678024886,0.5237741369634762,0.5237741369634762,0.5237741369634762,0.5211552662786588,0.5211552662786588,0.5211552662786588,India,0.5231498010636668,0.9346859838242358,0.5074679069767442,0.5074679069767442,0.5074679069767442,0.5479441860465116,0.539359459177731,0.5479441860465116,0.5452044651162791,0.5452044651162791,0.5452044651162791,0.5424784427906977,0.5424784427906977,0.5424784427906977,0.5397660505767441,0.5397660505767441,0.5397660505767441,0.5370672203238605,0.5370672203238605,0.5370672203238605,0.5343818842222411,0.5343818842222411,0.5343818842222411,0.5317099748011299,0.5317099748011299,0.5317099748011299,0.5317099748011299,0.5317099748011299,0.5317099748011299,0.5290514249271242,0.5290514249271242,0.5290514249271242,0.5264061678024886,0.5264061678024886,0.5264061678024886,0.5237741369634762,0.5237741369634762,0.5237741369634762
Bartenders,35-3011.00,0.5743730930232559,0.5743730930232559,0.5743730930232559,0.6201858139534885,0.6084243966433484,0.6201858139534885,0.617084884883721,0.617084884883721,0.617084884883721,0.6139994604593024,0.6139994604593024,0.6139994604593024,0.6109294631570058,0.6109294631570058,0.6109294631570058,0.6078748158412208,0.6078748158412208,0.6078748158412208,0.6048354417620148,0.6048354417620148,0.6048354417620148,0.6018112645532047,0.6018112645532047,0.6018112645532047,0.5988022082304386,0.5988022082304386,0.5988022082304386,0.5958081971892865,0.5958081971892865,0.5958081971892865,0.59282915620334,0.59282915620334,0.59282915620334,0.5898650104223233,0.5898650104223233,0.5898650104223233,India,0.5231498010636668,0.9346859838242358,0.5743730930232559,0.5743730930232559,0.5743730930232559,0.6201858139534885,0.6084243966433484,0.6201858139534885,0.617084884883721,0.617084884883721,0.617084884883721,0.6139994604593024,0.6139994604593024,0.6139994604593024,0.6109294631570058,0.6109294631570058,0.6109294631570058,0.6078748158412208,0.6078748158412208,0.6078748158412208,0.6048354417620148,0.6048354417620148,0.6048354417620148,0.6018112645532047,0.6018112645532047,0.6018112645532047,0.6018112645532047,0.6018112645532047,0.6018112645532047,0.5988022082304386,0.5988022082304386,0.5988022082304386,0.5958081971892865,0.5958081971892865,0.5958081971892865,0.59282915620334,0.59282915620334,0.59282915620334
Bicycle Repairers,49-3091.00,0.5568781395348837,0.5568781395348837,0.5568781395348837,0.6022758139534884,0.5908493144476888,0.6050723336132043,0.634905334883721,0.6032874290799934,0.634905334883721,0.6317308082093024,0.6317308082093024,0.6317308082093024,0.6285721541682558,0.6285721541682558,0.6285721541682558,0.6254292933974146,0.6254292933974146,0.6254292933974146,0.6223021469304275,0.6223021469304275,0.6223021469304275,0.6191906361957754,0.6191906361957754,0.6191906361957754,0.6160946830147965,0.6160946830147965,0.6160946830147965,0.6130142095997225,0.6130142095997225,0.6130142095997225,0.609949138551724,0.609949138551724,0.609949138551724,0.6068993928589652,0.6068993928589652,0.6068993928589652,India,0.5231498010636668,0.9346859838242358,0.5568781395348837,0.5568781395348837,0.5568781395348837,0.6022758139534884,0.5908493144476888,0.6050723336132043,0.634905334883721,0.6032874290799934,0.634905334883721,0.6317308082093024,0.6317308082093024,0.6317308082093024,0.6285721541682558,0.6285721541682558,0.6285721541682558,0.6254292933974146,0.6254292933974146,0.6254292933974146,0.6223021469304275,0.6223021469304275,0.6223021469304275,0.6191906361957754,0.6191906361957754,0.6191906361957754,0.6191906361957754,0.6191906361957754,0.6191906361957754,0.6160946830147965,0.6160946830147965,0.6160946830147965,0.6130142095997225,0.6130142095997225,0.6130142095997225,0.609949138551724,0.609949138551724,0.609949138551724
Bill and Account Collectors,43-3011.00,0.6209624186046512,0.6209624186046512,0.6209624186046512,0.6704911627906976,0.6577757375247242,0.6704911627906976,0.6671387069767442,0.6671387069767442,0.6671387069767442,0.6638030134418604,0.6638030134418604,0.6638030134418604,0.6604839983746511,0.6604839983746511,0.6604839983746511,0.6571815783827779,0.6571815783827779,0.6571815783827779,0.6538956704908641,0.6538956704908641,0.6538956704908641,0.6506261921384097,0.6506261921384097,0.6506261921384097,0.6473730611777176,0.6473730611777176,0.6473730611777176,0.644136195871829,0.644136195871829,0.644136195871829,0.6409155148924699,0.6409155148924699,0.6409155148924699,0.6377109373180075,0.6377109373180075,0.6377109373180075,India,0.5231498010636668,0.9346859838242358,0.6209624186046512,0.6209624186046512,0.6209624186046512,0.6704911627906976,0.6577757375247242,0.6704911627906976,0.6671387069767442,0.6671387069767442,0.6671387069767442,0.6638030134418604,0.6638030134418604,0.6638030134418604,0.6604839983746511,0.6604839983746511,0.6604839983746511,0.6571815783827779,0.6571815783827779,0.6571815783827779,0.6538956704908641,0.6538956704908641,0.6538956704908641,0.6506261921384097,0.6506261921384097,0.6506261921384097,0.6506261921384097,0.6506261921384097,0.6506261921384097,0.6473730611777176,0.6473730611777176,0.6473730611777176,0.644136195871829,0.644136195871829,0.644136195871829,0.6409155148924699,0.6409155148924699,0.6409155148924699
Billing and Posting Clerks,43-3021.00,0.5697153488372093,0.5697153488372093,0.5697153488372093,0.616159534883721,0.604501136772665,0.616159534883721,0.6130787372093024,0.6130787372093024,0.6130787372093024,0.6100133435232559,0.6100133435232559,0.6100133435232559,0.6069632768056396,0.6069632768056396,0.6069632768056396,0.6039284604216113,0.6039284604216113,0.6039284604216113,0.6009088181195033,0.6009088181195033,0.6009088181195033,0.5979042740289058,0.5979042740289058,0.5979042740289058,0.5949147526587613,0.5949147526587613,0.5949147526587613,0.5919401788954674,0.5919401788954674,0.5919401788954674,0.5889804780009901,0.5889804780009901,0.5889804780009901,0.5860355756109851,0.5860355756109851,0.5860355756109851,India,0.5231498010636668,0.9346859838242358,0.5697153488372093,0.5697153488372093,0.5697153488372093,0.616159534883721,0.604501136772665,0.616159534883721,0.6130787372093024,0.6130787372093024,0.6130787372093024,0.6100133435232559,0.6100133435232559,0.6100133435232559,0.6069632768056396,0.6069632768056396,0.6069632768056396,0.6039284604216113,0.6039284604216113,0.6039284604216113,0.6009088181195033,0.6009088181195033,0.6009088181195033,0.5979042740289058,0.5979042740289058,0.5979042740289058,0.5979042740289058,0.5979042740289058,0.5979042740289058,0.5949147526587613,0.5949147526587613,0.5949147526587613,0.5919401788954674,0.5919401788954674,0.5919401788954674,0.5889804780009901,0.5889804780009901,0.5889804780009901
Biochemists and Biophysicists,19-1021.00,0.8326073953488373,0.8326073953488373,0.8326073953488373,0.8990172093023258,0.8821733802089282,0.8990172093023258,0.8945221232558141,0.8945221232558141,0.8945221232558141,0.890049512639535,0.890049512639535,0.890049512639535,0.8855992650763373,0.8855992650763373,0.8855992650763373,0.8811712687509556,0.8811712687509556,0.8811712687509556,0.8767654124072009,0.8767654124072009,0.8767654124072009,0.8723815853451649,0.8723815853451649,0.8723815853451649,0.868019677418439,0.868019677418439,0.868019677418439,0.8636795790313468,0.8636795790313468,0.8636795790313468,0.8593611811361901,0.8593611811361901,0.8593611811361901,0.8550643752305092,0.8550643752305092,0.8550643752305092,India,0.5231498010636668,0.9346859838242358,0.8326073953488373,0.8326073953488373,0.8326073953488373,0.8990172093023258,0.8821733802089282,0.8990172093023258,0.8945221232558141,0.8945221232558141,0.8945221232558141,0.890049512639535,0.890049512639535,0.890049512639535,0.8855992650763373,0.8855992650763373,0.8855992650763373,0.8811712687509556,0.8811712687509556,0.8811712687509556,0.8767654124072009,0.8767654124072009,0.8767654124072009,0.8723815853451649,0.8723815853451649,0.8723815853451649,0.8723815853451649,0.8723815853451649,0.8723815853451649,0.868019677418439,0.868019677418439,0.868019677418439,0.8636795790313468,0.8636795790313468,0.8636795790313468,0.8593611811361901,0.8593611811361901,0.8593611811361901
Bioengineers and Biomedical Engineers,17-2031.00,0.7178139534883721,0.7178139534883721,0.7178139534883721,0.7763313953488372,0.7616423741446188,0.7763313953488372,0.7724497383720931,0.7724497383720931,0.7724497383720931,0.7685874896802325,0.7685874896802325,0.7685874896802325,0.7647445522318314,0.7647445522318314,0.7647445522318314,0.7609208294706722,0.7609208294706722,0.7609208294706722,0.7571162253233188,0.7571162253233188,0.7571162253233188,0.7533306441967023,0.7533306441967023,0.7533306441967023,0.7495639909757187,0.7495639909757187,0.7495639909757187,0.7458161710208401,0.7458161710208401,0.7458161710208401,0.7420870901657359,0.7420870901657359,0.7420870901657359,0.7383766547149072,0.7383766547149072,0.7383766547149072,India,0.5231498010636668,0.9346859838242358,0.7178139534883721,0.7178139534883721,0.7178139534883721,0.7763313953488372,0.7616423741446188,0.7763313953488372,0.7724497383720931,0.7724497383720931,0.7724497383720931,0.7685874896802325,0.7685874896802325,0.7685874896802325,0.7647445522318314,0.7647445522318314,0.7647445522318314,0.7609208294706722,0.7609208294706722,0.7609208294706722,0.7571162253233188,0.7571162253233188,0.7571162253233188,0.7533306441967023,0.7533306441967023,0.7533306441967023,0.7533306441967023,0.7533306441967023,0.7533306441967023,0.7495639909757187,0.7495639909757187,0.7495639909757187,0.7458161710208401,0.7458161710208401,0.7458161710208401,0.7420870901657359,0.7420870901657359,0.7420870901657359
Biofuels Processing Technicians,51-8099.01,0.5948334883720932,0.5948334883720932,0.5948334883720932,0.6433253488372094,0.6311699573103283,0.6447690267909879,0.6763482418604653,0.6426624101751374,0.6763482418604653,0.6729665006511629,0.6729665006511629,0.6729665006511629,0.669601668147907,0.669601668147907,0.669601668147907,0.6662536598071676,0.6662536598071676,0.6662536598071676,0.6629223915081317,0.6629223915081317,0.6629223915081317,0.659607779550591,0.659607779550591,0.659607779550591,0.656309740652838,0.656309740652838,0.656309740652838,0.6530281919495738,0.6530281919495738,0.6530281919495738,0.649763050989826,0.649763050989826,0.649763050989826,0.6465142357348769,0.6465142357348769,0.6465142357348769,India,0.5231498010636668,0.9346859838242358,0.5948334883720932,0.5948334883720932,0.5948334883720932,0.6433253488372094,0.6311699573103283,0.6447690267909879,0.6763482418604653,0.6426624101751374,0.6763482418604653,0.6729665006511629,0.6729665006511629,0.6729665006511629,0.669601668147907,0.669601668147907,0.669601668147907,0.6662536598071676,0.6662536598071676,0.6662536598071676,0.6629223915081317,0.6629223915081317,0.6629223915081317,0.659607779550591,0.659607779550591,0.659607779550591,0.659607779550591,0.659607779550591,0.659607779550591,0.656309740652838,0.656309740652838,0.656309740652838,0.6530281919495738,0.6530281919495738,0.6530281919495738,0.649763050989826,0.649763050989826,0.649763050989826
Biofuels Production Managers,11-3051.03,0.641346976744186,0.641346976744186,0.641346976744186,0.6936306976744185,0.6805064622163663,0.6936306976744185,0.6901625441860465,0.6901625441860465,0.6901625441860465,0.6867117314651162,0.6867117314651162,0.6867117314651162,0.6832781728077906,0.6832781728077906,0.6832781728077906,0.6798617819437517,0.6798617819437517,0.6798617819437517,0.676462473034033,0.676462473034033,0.676462473034033,0.6730801606688627,0.6730801606688627,0.6730801606688627,0.6697147598655184,0.6697147598655184,0.6697147598655184,0.6663661860661908,0.6663661860661908,0.6663661860661908,0.6630343551358598,0.6630343551358598,0.6630343551358598,0.6597191833601805,0.6597191833601805,0.6597191833601805,India,0.5231498010636668,0.9346859838242358,0.641346976744186,0.641346976744186,0.641346976744186,0.6936306976744185,0.6805064622163663,0.6936306976744185,0.6901625441860465,0.6901625441860465,0.6901625441860465,0.6867117314651162,0.6867117314651162,0.6867117314651162,0.6832781728077906,0.6832781728077906,0.6832781728077906,0.6798617819437517,0.6798617819437517,0.6798617819437517,0.676462473034033,0.676462473034033,0.676462473034033,0.6730801606688627,0.6730801606688627,0.6730801606688627,0.6730801606688627,0.6730801606688627,0.6730801606688627,0.6697147598655184,0.6697147598655184,0.6697147598655184,0.6663661860661908,0.6663661860661908,0.6663661860661908,0.6630343551358598,0.6630343551358598,0.6630343551358598
